date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature),Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
2023-06-14,9.142252077,2.880073219,36.58421901,77.91552097,72.42754843,19.78630545,209.1881413,44.4126567,71.4,1205.421267,39.78956194,86.42381675,-3.129584726,16.73003727,No_failure
2023-12-06,6.881044022,2.561631141,1.606441067,91.56777476,75.47965461,-11.3416776,164.3560288,42.70958811,71.4,1169.016719,9.448622408,64.79449892,54.89681418,12.3085588,No_failure
2023-10-05,10.33845108,3.305099829,22.61099072,86.75523231,56.46728159,4.0981529,261.0730509,58.58537505,71.4,1474.793268,15.47499934,9.722360704,35.71295871,12.76190266,No_failure
2023-04-06,39.75260643,0.346545531,-45.93344414,42.02234614,104.2212784,-19.21830326,12.44852686,9.435475597,14.57862965,616.8691957,119.7583405,-107.17025,-64.92568109,27.90843929,Failure
2023-11-24,11.54934584,2.816005709,1.90558186,88.87776198,51.83275823,26.3880565,134.2269529,47.20649882,71.4,1164.790668,2.89170476,66.26080246,79.44,14.31349357,No_failure
2023-05-09,2.97,2.104341494,29.4623828,72.08708562,65.70979447,-0.224908462,116.3645896,37.28393705,71.4,1584.141698,3.456296533,4.597822297,22.09346359,17.02232466,No_failure
2023-04-13,23.15623461,3.381585902,9.770837897,85.67401572,82.2411493,2.609489382,194.7122257,49.72481073,71.4,1251.044105,9.365866752,129.7742988,-1.113353887,11.11478906,No_failure
2023-09-13,1.958056818,8.832938969,77.55527187,143.5600209,110.8321516,73.06410177,371.3649868,76.09431323,113.1735041,2266.946298,169.7125864,-101.9771517,113.3165643,72.39286617,Failure
2023-11-11,13.52208928,2.448319283,27.63686178,73.6805564,79.82054065,40.02399288,171.6809363,61.8,71.4,990,4.314789187,64.06112553,31.87715076,13.44218952,No_failure
2023-10-16,2.97,2.542654668,38.82014341,97.44453022,64.87841972,35.84902436,172.2795986,42.58124141,71.4,1021.190722,6.760066322,35.90782477,-32.99017281,15.57131611,No_failure
2023-08-17,7.370706047,2.712498365,4.159168031,96.64616981,56.24058333,-20.6,298.4737902,30.9,102,1673.879997,17.21148117,188.7941495,50.95557689,16.85131197,No_failure
2023-08-14,21.54685167,2.976793386,14.81709009,84.02622721,81.77880436,21.03205206,220.6033919,56.52217055,71.4,1381.584573,7.511975104,109.1215596,-22.31670653,12.766029,No_failure
2023-08-17,0.497948641,10.38671845,98.47472112,143.0679713,124.3068344,79.58443779,378.5987467,74.07757407,144.4430501,2377.150351,142.792284,323.8127504,108.1213627,81.24010539,Failure
2023-08-24,1.22565619,8.329282511,117.5889986,128.5634136,112.8500856,76.90305637,450.4848333,76.72116793,124.9625277,2433.602918,97.97943781,170.9764976,102.2554265,75.19787192,Failure
2023-06-06,12.32502775,2.976800373,7.595912431,85.27858593,63.4945945,-2.131532731,96.79480205,50.68512418,71.4,1465.998833,14.13620771,33.91160295,35.34452809,12.23434894,No_failure
2023-06-08,38.31775064,0.362684781,-36.36246076,32.52163599,108.7062297,-1.356171379,4.220847083,22.58141735,38.49467664,626.4102903,123.8638903,82.39910516,-89.04381246,21.87129243,Failure
2023-02-18,11.85968808,2.519396615,39.68,93.15536562,67.98335028,-4.233142691,231.8873149,43.58044923,71.4,1185.959514,34.14166255,26.20604241,-18.64603952,15.96801731,No_failure
2023-04-16,16.73440285,2.979417168,8.744842596,92.27737451,74.02558852,5.045123203,276.6315398,57.3875176,102,1697.990253,0.661376927,9.500283009,55.39792183,12.65235491,No_failure
2023-12-21,14.20419687,2.475799486,20.33241451,72.09307435,81.47661094,-11.33625498,123.840831,54.97239286,71.4,997.076359,18.77654554,56.45598798,-3.337538162,17.03089572,No_failure
2023-12-04,15.03715451,3.4685,14.87420789,93.84643578,76.6528988,4.392444073,237.3379831,51.0466336,102,1099.541074,6.175937663,10.72602386,-16.65965755,17.00979128,No_failure
2023-09-30,0.186403409,10.5782127,-10.35014703,135.476512,114.2188425,78.28362893,406.7300862,90.73673274,131.837974,2231.007121,141.6679538,-97.29510377,103.7181324,91.4425436,Failure
2023-12-14,2.97,1.982,10.24985666,87.67268827,58.22260413,15.94533265,245.9592532,34.73711896,71.4,1031.148515,0,116.175996,72.88551765,19.09235988,No_failure
2023-06-17,23.02507944,2.454832305,1.229994851,94.24846537,62.33002045,11.32587973,231.1213629,45.60072771,88.56754917,1132.236916,1.684719809,38.22325705,8.617295882,17.14792301,No_failure
2023-07-27,13.05108056,2.175378858,0.3919602,91.53685482,66.39902952,-1.007944779,199.816976,49.33102158,76.80825042,1472.479953,1.022229688,2.666204088,63.8707642,14.20672127,No_failure
2023-09-16,0.092817052,10.6103725,45.25299512,131.6471411,117.794977,84.28031255,391.3129816,82.59270531,132.1039739,2435.976787,72.11948569,157.5906669,97.9979301,82.0850837,Failure
2023-08-12,6.833428208,3.021789404,39.68,88.05837038,68.63852298,35.97570692,119.1340998,61.8,71.4,1326.497838,5.886207445,16.17002581,77.39736163,13.96354528,No_failure
2023-06-12,38.07437782,0.258037428,-45.92663103,62.79753367,105.5835077,4.70482479,35.36478431,9.830146734,43.15349921,761.7166223,147.0033842,-25.86564592,-83.54875647,23.44454239,Failure
2023-02-01,42.08047912,0.020154041,-55.23300058,13.29621419,99.38278037,1.947080976,24.49979593,20.1114758,32.92752365,596.9887429,160.279979,155.518306,-61.32601016,24.66404201,Failure
2023-11-29,1.358080778,7.233989657,-19.2542899,123.2345655,121.3119241,72.4598229,367.1069793,74.82040805,115.8071142,2443.857902,155.3836074,-224.8675721,108.9817161,107.5735344,Failure
2023-08-04,24.75,2.069775913,39.68,94.65165198,80.7767943,39.48267775,133.5461624,46.20772435,101.7741855,1356.462038,14.3531344,2.988115464,36.24050787,12.37663764,No_failure
2023-04-13,21.46819979,2.578286446,7.789929531,78.2274736,89.127,11.84407688,65.27791933,44.27692584,71.4,1446.582094,18.9720863,27.05474778,-0.861893392,12.10934862,No_failure
2023-11-24,0.308780847,7.983807773,105.1021564,133.631397,103.2019413,62.70379791,376.8349435,83.64390303,125.843153,2344.759158,91.68824064,110.5960139,99.87308905,116.7767835,Failure
2023-11-25,1.782352993,9.155194569,26.71001221,122.2356422,114.3122618,71.39047147,370.954221,73.36489842,140.1694013,2079.172434,72.49442451,91.54677253,102.4287233,88.78785924,Failure
2023-10-17,5.780752512,3.030117119,18.68721646,77.30255131,72.39000587,-7.218332257,51.5,44.69328607,77.59362136,1350.64946,1.870366686,69.89929912,71.06652712,19.806,No_failure
2023-05-23,17.0551974,2.246692101,16.03232417,77.10195444,81.62159996,-20.56525382,239.3382664,39.27985888,87.58952524,1394.294065,1.645837466,16.27024442,24.14499805,13.24845361,No_failure
2023-08-19,1.322504249,10.08755992,-77.86925725,119.3263491,99.92024371,73.3783291,375.2815166,97.57823737,137.4085363,2005.540156,93.80696839,-155.8312341,109.3262496,93.07666286,Failure
2023-05-21,17.92949363,2.584045705,1.539017973,84.87236232,75.96077133,41.2,51.5,35.37653387,102,1782,0.734174616,6.737537044,13.53554626,12.41083587,No_failure
2023-08-21,13.66080279,2.570337026,3.68398415,97.14278516,62.80626103,-16.15950367,220.1572368,36.11171184,71.4,1209.322173,11.97347855,2.800873056,25.33780251,11.47586472,No_failure
2023-02-22,17.630015,2.837308069,39.68,85.42424226,69.22565622,-20.6,133.3139529,44.37168652,71.4,1136.647679,1.363968234,29.98889173,40.56307036,16.05307061,No_failure
2023-04-28,7.857296533,3.069909552,30.55499322,94.39316128,67.6789057,25.410996,219.7596222,39.31610518,71.4,1099.156066,7.631052067,20.58339556,-13.34876846,10.81069837,No_failure
2023-12-06,1.142606959,9.133357979,117.451773,141.0968335,115.6982622,77.93409133,458.1792981,100.0413772,130.1045436,2368.473934,158.3543831,73.74851854,104.666342,114.6512896,Failure
2023-04-22,10.71371607,3.4685,8.807416109,95.59855158,51.6255213,25.00351561,261.3928698,50.4151094,71.4,1103.164318,23.0972712,78.39872117,79.44,14.48905026,No_failure
2023-04-24,7.255119506,3.4685,15.22360824,93.96868667,84.99911416,31.89063762,144.0906624,51.0401491,102,1308.390934,8.318458411,19.53629194,-2.882673607,17.59755538,No_failure
2023-11-15,0.945027207,7.264286749,-20.79152899,138.8655679,106.9048138,86.7481681,444.0272399,87.79901674,139.1671955,2234.436976,134.6387408,-22.53005459,109.8261796,70.76324496,Failure
2023-09-08,2.97,2.95731761,39.68,79.78549202,60.77412421,-5.889260423,173.6988119,47.66213715,71.4,1555.752277,8.411099303,152.6307224,71.14048733,13.81221146,No_failure
2023-08-28,4.979351825,3.194691741,39.68,91.45459048,81.02619627,17.72660137,158.9533813,38.88186479,99.80902504,1494.907452,13.83792937,37.57872705,40.42850747,14.01414181,No_failure
2023-03-12,11.72276004,3.369047653,3.509972035,88.10327946,72.77350466,20.93624364,221.1216895,35.78166523,71.4,1484.645591,6.052083662,3.969087529,15.37869792,15.55970626,No_failure
2023-04-04,22.66768599,2.488444089,7.595150796,94.2709853,64.08438441,-5.83802726,185.6086334,41.61735942,71.4,1474.941726,12.80569921,1.240459019,26.08279296,17.12547068,No_failure
2023-04-29,11.38922116,3.041314292,5.759925602,79.04185376,55.99232895,5.323955598,237.3519939,44.51144177,71.4,1782,1.330388861,8.673944523,36.15429724,15.44255035,No_failure
2023-12-30,13.86936156,5.129549855,43.62658326,78.05385674,74.39445685,2.417398587,211.1088321,83.28313646,71.4,1780.465819,2.086968696,29.64253432,38.7825656,9.903,No_failure
2023-08-30,13.91677619,3.331602892,2.169807261,75.48936753,63.60936786,7.73955702,190.1860374,38.57832882,102,1165.567519,0.2829292,12.55940971,-26.25199615,14.6173641,No_failure
2023-04-09,19.89823714,2.072106964,14.81291478,89.73039904,82.29166675,18.52157607,115.7874132,53.74667159,71.4,1046.478298,2.39813655,8.305081952,28.57797955,11.88627532,No_failure
2023-04-22,39.1207818,0.758221753,-33.88894194,36.41841242,121.5153107,-14.22781915,3.747581126,14.57808631,25.07447104,460.5978441,104.2889906,-84.39249262,-62.67835146,21.98132413,Failure
2023-01-22,14.43497621,1.982,39.68,83.47529187,64.68700918,8.926348371,159.2913118,51.074205,71.4,1302.315488,4.451077401,110.8881836,40.00241778,13.03919757,No_failure
2023-01-04,11.07429828,3.270409878,5.615809611,71.76919165,57.75015431,-20.6,247.7634329,59.71136642,71.4,1317.614654,11.56916271,21.50901917,3.501205374,10.52089046,No_failure
2023-06-11,17.63301095,2.942656705,1.82974987,75.82270577,78.3902719,14.90711482,164.9266014,37.38963004,71.4,1202.880296,11.6742648,28.058563,62.40828563,9.903,No_failure
2023-09-11,12.25291393,3.133677226,3.573438934,87.36824339,60.05645119,33.46016405,281.1152314,56.02081303,71.4,1064.989284,19.80383627,53.6141413,-39.72,14.46800696,No_failure
2023-05-14,42.67223512,1.0249583,-48.24226826,31.37216966,107.13702,-19.78439594,15.28467835,7.353023195,52.60378653,463.5752353,101.2509519,217.3714623,-56.88635808,28.53137461,Failure
2023-12-01,17.01957887,2.952134455,16.94846461,89.44318514,73.31548923,9.973677874,157.0577668,50.23207183,83.13050635,1122.159726,44.69466008,7.408933157,60.31761335,13.91753244,No_failure
2023-01-01,44.32292646,0.993878502,-48.73266403,52.38321456,125.1957977,1.088370728,23.19087668,19.30147802,27.37221946,676.7867542,113.094591,404.4553651,-75.36331127,23.94636751,Failure
2023-03-19,44.3260403,0.088167077,-51.66351405,17.46109928,123.7871807,-14.06715274,5.733335464,-11.79129913,45.1331697,761.5725886,175.8819814,42.03175821,-51.08157443,20.94620782,Failure
2023-03-09,14.85697188,2.621573522,26.94829706,76.2789396,49.515,6.811887855,254.9703552,30.9,71.4,1455.624077,9.017625559,61.86811824,62.53820789,17.33080935,No_failure
2023-05-23,40.5726975,0.535901874,-54.55740753,60.48660493,125.3226666,4.644405891,32.36408889,-15.05543003,11.50437482,298.0146072,76.00483289,369.2266925,-61.13931382,25.63755836,Failure
2023-05-13,15.90558928,2.906233333,15.70241643,93.13492453,70.20305958,12.12949322,240.2473607,44.64015618,71.4,1391.665739,0,31.23959002,-28.28896071,15.35030328,No_failure
2023-08-15,1.86095856,8.163614369,-14.96207287,135.2406156,124.6439871,68.38039454,394.6386046,74.08957248,130.2669344,2385.669581,136.3190336,267.375132,95.02453932,75.07696176,Failure
2023-05-15,41.63327531,0.754246355,-35.12644899,69.12176044,103.3936107,-6.134004221,4.483303584,-5.441556203,13.08793722,698.6068131,93.01290591,91.64762744,-86.32807202,24.15562302,Failure
2023-06-18,38.17649453,0.614724837,-31.3323909,43.10583904,117.9731309,-9.534940511,4.829213782,-15.86338477,56.0045721,447.3869435,160.4702457,263.3749814,-56.13391365,20.15441363,Failure
2023-12-16,0.341243131,8.202298623,-18.65338903,142.412706,102.423123,83.73394474,370.6808572,73.24257409,151.0437578,2442.024448,73.93097609,153.1734167,117.7257221,91.78537954,Failure
2023-02-08,19.98930302,2.602737879,7.975307233,87.16538892,50.07520077,9.93203073,70.1953443,38.32461294,71.4,1041.606054,12.03218689,15.22648153,14.64314154,12.49869127,No_failure
2023-09-12,23.4363145,2.174088732,3.300306109,91.27766323,50.94582478,3.334626002,280.9067027,47.78632969,102,1518.525479,7.400034863,50.02551758,5.770169049,14.92050722,No_failure
2023-03-16,14.53448114,2.460136435,27.91785192,92.27954493,59.24821231,9.166532028,189.3061762,46.76416706,84.43198369,1782,40.5461028,22.5018549,32.49671612,17.49557564,No_failure
2023-11-09,18.16784692,2.487545276,7.403723118,91.13491346,70.98531055,19.67894632,267.0302448,42.81447945,102,1782,8.612775706,44.15341521,79.44,18.07928786,No_failure
2023-06-10,22.2255619,2.513874353,14.94737613,70.92446619,82.12249492,13.62627776,186.1553573,57.49885692,102,1661.214506,13.81570813,7.757350249,-31.13404316,18.62043878,No_failure
2023-03-26,7.546837241,2.253244526,39.68,72.60340804,49.515,38.42080747,153.5963923,40.64514607,71.4,990,16.56852182,91.48798345,14.92038718,14.26652777,No_failure
2023-02-05,42.13023066,0.044431273,-34.70775559,20.21523816,124.8036077,-2.881109778,38.50022601,15.68989599,31.54376938,572.1019862,92.20657966,178.6195159,-79.8354154,26.20943666,Failure
2023-03-28,10.88100081,3.129133664,11.26855198,91.07383593,82.97989715,-7.174879825,71.83269388,46.73079871,71.4,1344.469936,3.17283885,98.55281986,39.03722517,13.44857647,No_failure
2023-05-09,39.39926927,0.845762315,-49.34241111,67.37912669,100.4018719,-20.3158146,5.661123157,-12.59111775,43.57261305,395.4421094,88.92376309,-158.6038967,-59.36093124,21.5893701,Failure
2023-06-02,23.74672968,2.683815341,39.68,95.16080268,75.72405795,-8.166683544,235.2535798,46.40404178,71.4,1166.381275,6.52663702,35.42060882,-39.72,11.18951169,No_failure
2023-02-13,24.75,2.534253923,33.23590688,70.54755883,75.89956358,0.867506705,196.4933549,51.98586511,71.4,1216.752159,1.435912749,72.42347933,30.40255768,18.52549037,No_failure
2023-12-29,1.167214826,10.23976393,-18.39826327,141.9770908,120.5633472,81.02539214,434.39902,98.01428862,125.0945856,2327.334196,113.419381,117.2378553,96.597525,117.5293216,Failure
2023-02-24,20.21652566,1.982,30.70144817,97.13936715,79.22292699,39.12225236,88.98769244,30.9,91.73857408,1775.1653,18.62945459,87.86867009,24.80663487,14.2316944,No_failure
2023-08-02,17.48955976,0,11.75037399,80.33657706,71.89423385,-20.6,135.0832721,51.92178365,81.85704934,1359.128543,4.358033857,5.700022888,22.23853199,13.93206696,No_failure
2023-07-15,8.357956612,2.630828075,0.362263361,71.13560563,89.127,20.30184265,309,41.52066203,71.4,1369.9662,6.131817976,9.554984197,7.800593728,15.86548641,No_failure
2023-12-07,0.634652002,7.003342708,-7.995799141,132.4215409,127.4062169,77.535783,368.3673102,98.25361765,135.207126,2005.380305,74.0961622,195.9736161,107.925437,91.7264428,Failure
2023-04-19,43.28533694,0.308425992,-34.22625124,66.73295589,109.2829921,-15.24760535,26.02392006,21.65219203,56.82414731,507.0733029,175.6443623,-190.4206936,-68.14302908,23.34537083,Failure
2023-05-05,9.702677451,2.897790029,39.68,91.65354849,81.64484658,19.7815654,309,52.17942266,71.4,1404.963687,18.22131607,47.11461571,4.694803654,19.806,No_failure
2023-11-02,0.032082907,5.327948519,-61.97544845,123.1727749,119.2838646,68.75986604,388.5314247,73.84070635,120.6617202,2465.485963,116.3024339,-173.0666729,117.5718753,89.94274916,Failure
2023-03-26,41.24618218,0.322958032,-34.4675177,27.97671941,119.9713137,-0.1412778,24.63380787,12.41479685,35.2339153,386.0662194,169.7321774,275.3937496,-60.64850709,25.53698672,Failure
2023-03-12,13.35980373,2.717757231,2.443145824,74.23252474,67.40329268,1.038385939,303.8067892,52.07724907,71.4,1468.616387,24.13094932,8.38465529,10.10401622,16.56707361,No_failure
2023-03-11,13.09144259,2.638396552,6.235636707,78.2260209,75.24206103,20.86748718,203.3267999,59.0715377,71.4,1491.831747,5.639359816,109.2740989,-39.72,15.66960366,No_failure
2023-03-09,6.301519832,2.271158149,27.38551429,98.41146451,62.20306521,20.35375041,169.5107606,43.19519593,71.4,1448.873202,23.64130827,20.22903017,13.23854268,9.903,No_failure
2023-05-10,39.4094204,0.976921537,-32.71332203,51.52341319,113.1257541,3.94707626,36.01478149,14.4688773,10.59238292,416.1555385,161.301846,-18.49088595,-70.61872759,25.13060433,Failure
2023-03-14,14.26478472,2.072529912,21.83430466,80.77415814,78.7401059,-14.43840095,200.0464539,53.79001633,83.8743646,1495.684727,13.89527062,39.62361729,-8.904652092,15.43299141,No_failure
2023-02-10,20.8061292,2.420053007,39.68,89.94193517,68.63013949,24.94127295,125.4197658,38.53197264,102,1499.265574,15.25432166,199.9108346,79.44,10.32060444,No_failure
2023-03-24,22.57597525,2.83876542,6.419190977,74.06025661,68.5812446,38.3051454,134.8246035,45.05665697,71.4,1458.330648,0.311689323,21.12128429,-5.130647455,11.29920827,No_failure
2023-06-17,10.64714473,2.427906094,8.667773014,72.22664796,89.127,1.375975713,52.04667994,47.65245938,102,1354.153599,3.109225327,52.43966261,76.34693362,19.806,No_failure
2023-05-23,16.84634674,2.511826401,10.35759936,85.69882401,63.13324979,15.97549179,142.9906237,37.43411061,71.4,1329.848342,10.96465969,115.3130704,53.90100419,15.10125841,No_failure
2023-09-07,2.97,3.4685,33.53014601,87.94397094,59.27234207,-17.74740684,51.5,43.45916427,71.4,1511.282804,35.90797015,42.92945035,50.50629755,17.21165801,No_failure
2023-07-22,18.80943751,3.310603781,1.283334894,89.78611054,63.09546904,36.05428294,235.5813774,56.75337162,71.4,1053.690628,3.696422559,31.00295608,59.61595277,19.806,No_failure
2023-07-31,12.24098964,3.037819828,5.580693488,97.50038595,77.88311209,6.019923036,308.7451481,48.24310814,72.39859249,1607.499367,3.144975422,14.35970366,-22.63791859,18.1543975,No_failure
2023-02-15,23.33015261,2.056644808,1.36505526,75.11862088,57.36370167,-8.515357369,204.9711535,34.49181238,71.4,1074.955569,59.52,32.79313398,49.14512908,15.10772153,No_failure
2023-01-14,12.76749549,2.350801122,6.750118682,79.87185783,71.81440554,14.32506901,308.8314633,56.96267425,71.4,1223.641998,1.579802596,48.61585422,-28.73077395,15.44803267,No_failure
2023-07-31,15.81020801,2.758105862,11.96988349,83.23556897,88.74700701,0.666174545,141.1994138,40.26160067,71.4,1616.402703,20.2421746,18.27515164,55.14839386,11.79687791,No_failure
2023-02-03,41.76626597,0.946536104,-35.54157851,62.09032584,103.8440743,-14.47939653,19.40054168,-9.11599376,27.73138786,731.02924,153.8204196,-113.1837719,-77.46504624,20.76106965,Failure
2023-12-05,17.13158563,2.498454258,9.687407374,73.29867487,56.7812934,26.89962178,263.1388436,41.39699621,71.4,1665.256687,10.93811258,117.6497704,-15.5211021,15.46967407,No_failure
2023-09-03,24.75,2.672513049,12.39189678,97.3571247,50.71299348,34.44791946,237.8797686,41.70740096,102,1372.336652,1.147372103,77.22651639,58.79127122,18.84363008,No_failure
2023-05-17,40.7354918,0.541764607,-54.18724586,39.39148069,121.4283009,-15.05866671,33.75870593,17.44512136,34.29814033,528.5121123,151.6932577,114.4076439,-59.04864433,25.23793299,Failure
2023-09-03,0.784792983,6.272791554,6.150038929,134.5510656,106.7271069,69.26632816,395.0155672,90.07634351,131.2062314,2156.24549,81.36604979,278.4164481,104.9050857,81.63175846,Failure
2023-06-18,44.39760185,0.651396621,-32.18337278,35.83235592,108.2811445,-11.54098562,11.00904615,9.843059863,32.11604416,730.3503461,143.7924058,0.166351349,-66.29064686,24.67100041,Failure
2023-04-18,38.86262419,0.982216633,-58.81109384,60.48470085,120.6722702,-1.483515133,20.48421269,-4.179023485,35.75271106,620.477571,110.9919412,-35.58374664,-79.08296761,26.66076645,Failure
2023-03-05,40.66026046,0.995038041,-54.61593318,31.91698217,103.6495695,-16.45075532,15.72478636,-0.949571897,42.8702983,766.6258251,91.07821792,-170.0679161,-50.66327802,25.92390101,Failure
2023-04-06,5.496812038,2.081094007,0.543287216,96.78036305,76.50730915,14.94761801,198.2519811,30.9,71.4,1477.122768,20.42519093,0.949080021,23.14742442,11.02311435,No_failure
2023-05-20,10.61956099,2.170967426,8.617065373,74.40124497,65.52905568,7.426212433,218.3240107,43.18020106,71.4,1494.58786,0.78891389,30.42414932,3.618716242,18.17102767,No_failure
2023-05-25,24.26720623,3.193402064,36.26814918,85.64473142,80.83470756,25.55056472,145.1091529,38.32200414,72.86101922,1163.193309,17.71365731,130.3698928,3.682764488,13.65158142,No_failure
2023-08-29,22.07746455,2.909371938,19.08412374,83.42765331,69.73050604,-17.40270399,107.461184,60.54710454,71.4,1237.381788,12.91954287,170.8338238,20.16605115,17.08261179,No_failure
2023-10-16,11.73714819,3.069833192,17.14976565,73.96511187,84.97729429,-5.95659553,83.79457826,48.44874765,71.4,1319.779684,24.15536512,76.58846531,-16.08100763,19.33639413,No_failure
2023-12-03,21.20750151,3.432968852,16.12523305,77.40254319,63.61833535,-1.11941559,51.5,49.61984294,102,1705.454143,5.525354768,55.65696656,-39.72,12.82804615,No_failure
2023-07-03,3.331615092,2.017107697,12.59139605,90.18590848,64.68327429,-12.60620449,248.0691644,39.6899392,71.4,1512.639002,1.597114938,3.241778588,25.71541447,17.14305475,No_failure
2023-10-06,0.57741802,9.455197998,126.5096553,136.4955348,115.2748314,66.676315,460.2377771,100.7120624,140.1937896,2293.188662,104.0294942,21.13643755,104.051129,98.20687097,Failure
2023-12-02,0.806538467,10.18087024,-39.6505694,130.2076955,123.8969566,86.21066902,383.2831249,97.48575326,148.9406204,2073.396197,120.36924,94.80761411,117.4881658,111.8997626,Failure
2023-03-24,41.57147505,0.948584387,-48.42117489,64.84902746,126.4549485,-6.904251531,11.34695144,20.18764497,54.33090998,524.9627011,103.8021456,2.028385715,-80.03897958,29.22295279,Failure
2023-04-14,14.72768631,2.801788269,39.68,78.72700447,69.0459809,27.4715897,83.42777241,34.30966378,102,1372.455717,9.760859049,60.64076438,10.19484193,19.12910152,No_failure
2023-12-29,1.613987227,9.827221065,91.90754311,120.9651859,121.3041633,80.43788809,377.3973732,89.78547239,130.1025479,2192.306957,90.33729355,135.1031665,115.5017464,104.8550625,Failure
2023-04-20,5.352116276,2.510518841,28.38008678,96.87183672,79.10951003,27.54409842,131.0568931,61.8,102,1688.157395,12.3705839,78.12423923,8.736770703,11.57942394,No_failure
2023-03-11,2.97,2.771862698,18.21730433,71.0244668,59.20254574,15.07657383,309,56.67036616,71.4,1572.240738,3.264045275,43.55931615,-39.72,17.84682122,No_failure
2023-04-11,17.4205849,2.934662687,6.764968416,91.43187052,57.47321597,-12.4576686,177.2565487,52.0111322,102,1279.466998,29.53867782,46.80647738,-31.28677775,14.72147931,No_failure
2023-08-15,0.380423058,7.472886632,81.64494601,131.0170329,127.26377,61.99722869,383.4050158,92.75809152,139.9684122,2021.944987,129.9958964,282.9081529,108.1959464,72.07500206,Failure
2023-03-27,8.218317728,2.410960819,22.8275652,82.76918904,86.51537724,7.246156123,107.8286711,34.86492072,102,1641.90624,14.05365804,120.9494749,-16.97381501,11.42276523,No_failure
2023-06-19,43.16204391,0.574079421,-34.51798898,61.62458536,122.7535778,1.251301519,12.83336115,12.47522388,47.71710891,600.5353322,154.9700704,11.45196292,-85.817572,22.89088991,Failure
2023-01-03,10.02630291,3.4685,2.656714457,98.05570182,61.62774763,37.42672638,117.3024283,33.22560087,71.4,1193.572094,28.10014415,51.94036782,-21.65171945,17.53466287,No_failure
2023-01-11,41.25316288,0.760851917,-41.17080764,21.8964304,114.4622228,0.626589954,31.23642511,9.184220837,25.23320808,670.2216727,70.74334929,61.70602874,-76.72596207,20.34386667,Failure
2023-09-06,10.79718424,2.767584066,1.472458715,83.87937703,74.04711915,4.90400365,78.3782356,46.29635153,71.4,1766.080298,3.594630584,5.29814488,-39.47543718,13.92040658,No_failure
2023-10-24,14.34535471,2.371263265,12.20042143,79.58148681,66.56421519,19.4526904,233.1497368,53.36587674,71.4,1715.686028,4.766248516,15.16601189,-1.543049278,15.58197116,No_failure
2023-06-12,22.26457068,2.682635196,33.19773479,76.43257773,61.11639772,32.1555985,51.5,47.62915031,72.146208,1221.387143,13.5998147,17.25351391,5.57656307,15.26555394,No_failure
2023-07-13,0.972260266,8.169466643,-0.588696662,126.9592236,113.2217248,86.37382411,430.3887882,97.52389887,137.263062,2024.475208,114.0036863,474.5648777,111.8181486,103.9335482,Failure
2023-06-18,39.87433807,0.967190158,-33.3162884,42.47456409,124.2563327,-19.01412351,32.94400541,-5.545362734,43.19690534,331.5342072,159.5139332,229.1637195,-69.24405386,25.22871833,Failure
2023-09-06,0.988474801,5.852588966,94.6769519,120.845488,112.5724535,65.19544727,391.8327712,83.75696811,141.8953522,2156.474598,93.22508659,-76.42682067,113.8486725,87.90926611,Failure
2023-11-23,0.800916241,5.203131544,-19.89530809,119.6649552,100.872104,74.45628105,452.5644172,93.26859763,142.3149886,2050.581825,160.5686682,71.32648156,101.9914071,102.8698944,Failure
2023-12-21,16.6397723,3.07085991,14.62249564,92.00116462,76.40872677,18.42795956,238.20635,40.18592209,71.4,1067.797823,1.064897345,58.64305522,-9.106547683,15.21808902,No_failure
2023-03-07,13.38522439,2.944601556,2.417324406,81.79299492,49.515,15.88004751,157.0439054,61.8,84.14948631,1652.726963,9.576401992,3.694992536,31.44106689,9.903,No_failure
2023-02-20,16.00405985,2.191866613,14.13229054,91.65224711,63.58363373,27.66173762,158.4321647,36.65616142,101.8862576,1313.934243,3.614827572,9.335203185,28.83431424,18.93643252,No_failure
2023-09-19,2.97,2.386896192,20.96649947,84.62638217,76.44095455,-8.813544683,198.0974575,49.95744621,102,1404.593133,8.884684549,12.49743224,-16.62697838,13.92782778,No_failure
2023-07-01,15.66946585,2.259525477,1.666266052,80.8965113,80.0702873,12.65633527,57.47254878,45.9780732,102,1343.257652,13.23309036,7.544750805,7.461784022,15.75724077,No_failure
2023-08-13,11.29881709,2.903550445,0.674433932,90.54428288,84.66420039,18.62196005,82.39250334,61.8,71.4,1183.802681,9.937398183,3.989474286,-13.17847473,16.79377577,No_failure
2023-01-07,13.25055719,2.132147511,9.250929089,90.41193908,85.54429309,-3.896101316,129.0211769,35.44273379,71.4,1135.864616,12.88932785,64.23339783,-17.07173511,15.71693273,No_failure
2023-01-06,2.97,1.982,0.242342095,75.63755883,55.4871059,-19.81139834,172.6066991,58.07375423,95.20401736,1390.779479,3.00950167,6.314018913,-12.1087362,13.75442631,No_failure
2023-04-04,41.74431859,1.024770306,-56.06111421,54.45089223,116.4594464,-18.95713852,14.39567718,16.32107744,50.21846608,558.7317124,81.03674099,113.5321452,-49.97424365,22.638159,Failure
